signal_strength,network_type,tower_distance,user_speed,call_duration,weather_condition,dropped_call
-41,5G,3.2186040211159037,48.69745106403259,254.6106570558226,Clear,0
-74,5G,2.32356415674136,116.4526258660917,193.31855866125912,Rainy,1
-106,2G,0.7846203204131622,13.486311874983098,26.17137674711027,Foggy,1
-96,4G,8.292237542193167,32.220590070340236,86.35756462389496,Clear,1
-85,2G,2.6199513749244456,59.08821110452028,459.6019097846457,Rainy,0
-46,5G,4.782972283095905,100.4075623372543,15.73255615526345,Rainy,1
-70,4G,0.5288212052176883,19.641079647567345,560.8807129623349,Clear,0
-106,3G,7.023460715901167,33.23455417495318,56.42265630610626,Rainy,1
-53,4G,3.3725539228322794,7.895786135428677,480.54666605105757,Rainy,0
-100,5G,7.472893605509179,84.71823192609821,539.6768418613651,Foggy,1
-108,4G,4.182790298631875,28.585132257073937,564.9756729860161,Rainy,1
-102,2G,2.037980503415684,46.64097008051406,521.1488289801036,Clear,1
-87,3G,5.180433314592155,53.244173643560146,176.09227345813872,Foggy,1
-43,3G,1.391995140410654,106.95767227277469,203.1868431463938,Clear,1
-53,3G,4.461337682742648,49.359634839748416,258.7946906729952,Rainy,0
-69,5G,3.241324226462817,17.427002389829887,87.88153019722499,Foggy,1
-94,5G,9.12839988357637,62.91779260081452,18.2521107649982,Foggy,1
-92,3G,0.7031943450351275,115.55495935783556,522.1273604972156,Foggy,1
-93,4G,6.970772399646846,72.92227692609733,334.70658614522154,Foggy,1
-86,3G,1.9092365432756155,118.00646645526871,367.19015059603873,Clear,1
-113,4G,3.2585462358891744,100.93287707266441,556.5581425165882,Rainy,1
-105,4G,4.213589224314453,4.315890745609536,400.7465059776013,Rainy,1
-85,5G,9.089349384812245,79.00795144524503,416.057835082189,Foggy,1
-91,4G,2.501524834130869,34.41202530694604,473.24634581986163,Rainy,0
-103,3G,1.0039571451922353,67.15402267736687,74.22732766515524,Clear,1
-119,5G,3.255027079506184,33.52142291174719,219.29648116220596,Rainy,1
-72,2G,1.1362921083017803,41.864449992634846,581.0837169835029,Clear,0
-44,2G,1.37310521100947,110.78024541050152,554.1433964698609,Clear,1
-117,5G,5.781120919952764,24.797182187004637,531.0248013045599,Rainy,1
-46,3G,0.7029291376849839,104.89309416309966,273.9926636516886,Clear,1
-114,2G,0.4062157257963037,3.6549369684596167,515.0298073841493,Clear,1
-47,2G,7.172699604557928,10.905184604357805,33.79554975773054,Clear,0
-82,4G,3.680306238926341,102.56100496611162,93.36786743298488,Clear,1
-108,4G,1.3412159574153455,75.66672370910344,251.3107805980122,Foggy,1
-90,3G,2.6107664315111117,89.66833656474603,292.6182796758652,Rainy,1
-50,5G,6.45665642278875,25.13012049862251,161.78675634490983,Foggy,1
-58,3G,2.827812014694427,64.45001467081242,217.10361915443352,Clear,0
-65,5G,4.995759138692038,88.46630682855657,101.85178011009442,Rainy,1
-79,2G,1.3047835365940557,75.2776964412315,296.0347488709648,Clear,0
-60,4G,5.922127012293925,56.60385202694514,477.33675925637743,Rainy,0
-79,3G,3.2291690700483144,115.17405437252577,398.5094342284769,Foggy,1
-65,3G,6.306987501834294,81.13888001441343,69.13638718249706,Rainy,1
-85,5G,8.103109334809826,108.93009602894854,295.1110540210461,Clear,1
-53,5G,6.155299551960925,87.57246138884175,420.09959775393634,Rainy,1
-114,3G,3.0279008696907046,88.25562343172197,320.28770144959503,Rainy,1
-67,5G,2.631862645328174,9.602192370921522,238.04697993865162,Foggy,1
-120,3G,3.3414674914611355,43.13575462247323,375.0390806639075,Clear,1
-77,3G,1.729743081041398,103.00432880635901,581.3400058536639,Rainy,1
-76,3G,1.893601323415199,27.912463457850713,61.47020631081641,Foggy,1
-74,2G,7.927841908811662,13.860703938775941,237.0595561447986,Rainy,0
-108,5G,3.9088525074237053,39.13272679665521,246.9304825624269,Clear,1
-99,4G,4.4163522876488,26.452546187113676,348.2955497286808,Rainy,0
-100,4G,5.98108970911143,111.03458337517861,95.54388811974114,Rainy,1
-112,5G,5.9375696020003215,104.15599704025574,110.10260277292937,Rainy,1
-95,3G,0.7670310280670647,59.9619876339485,174.79002466872353,Rainy,0
-112,4G,8.332253784742889,7.361264938064163,573.7426757447691,Clear,1
-106,4G,1.8555328769170003,85.74748153117875,441.79460583238705,Foggy,1
-111,5G,7.258409196891721,74.80940776035175,398.7075145064444,Foggy,1
-79,4G,7.749442782468849,116.4665604874195,491.08982399958603,Rainy,1
-49,3G,7.177505387504005,67.07438883244524,80.9079990054323,Clear,0
-97,5G,5.831878700886037,40.36724680834913,516.3030277356322,Clear,0
-41,3G,0.24462907137794032,62.28260322942669,358.9254647630649,Clear,0
-72,4G,3.66771737439539,117.51159496854196,204.5207594380666,Clear,1
-95,4G,6.087910350689554,83.56349190396367,490.4338771686858,Clear,1
-84,3G,3.935767829633133,80.63713655124613,482.5258979374313,Clear,1
-53,2G,8.648450959636849,28.881790767106246,508.19660612145265,Rainy,1
-71,4G,3.1571425259611923,89.23230210727412,73.73315056365438,Foggy,1
-97,2G,3.0059944453407383,90.03261953661261,581.7699407724867,Foggy,1
-102,4G,2.733377161617314,38.074678053108634,575.97756150489,Rainy,1
-61,2G,3.3945306027118756,58.04565988688558,217.69443907353622,Foggy,1
-82,2G,5.618309146710453,35.352399952854725,44.20694083609219,Clear,0
-47,2G,7.099451413298649,31.044608438914402,104.39812333392749,Clear,0
-103,3G,6.659422385613972,3.1075284299382178,595.7343411395947,Foggy,1
-102,2G,8.096406417816649,34.22540935839985,339.9927011871395,Clear,1
-85,2G,8.870548555424506,66.47639398539299,217.18997030150098,Clear,1
-47,2G,8.179182519199177,0.19214250588345916,176.4806028407731,Foggy,1
-66,4G,0.2875594934061103,33.98629005716009,157.91008251001378,Rainy,0
-52,2G,7.385587740164689,105.76923987879,400.17089520741683,Foggy,1
-74,4G,2.163155778821483,71.2378302128833,254.53575975421313,Foggy,1
-72,2G,1.4159876228090282,72.94353888971766,579.4193661243239,Foggy,1
-88,2G,6.421038969511441,48.40371660316239,411.88660323399006,Foggy,1
-100,3G,3.2654576345361797,81.17665721908932,476.2665316741319,Rainy,1
-99,4G,0.6654599173673883,22.7919319476431,179.18122140698014,Rainy,0
-73,2G,1.4625343705437774,98.249617246103,52.11591341963238,Clear,1
-84,4G,0.10920122701261453,14.002694392307976,295.2545882422192,Clear,0
-106,4G,9.041913910712601,78.72016255837312,192.17602019500524,Foggy,1
-86,5G,0.343718040028262,40.93791909836197,125.23948317971458,Clear,0
-50,3G,2.1736121181441597,89.70155646989721,571.8220678265125,Rainy,1
-89,3G,4.221001528810283,65.9717461519224,269.17298753350804,Clear,0
-110,3G,3.630056126913109,54.28236461744595,108.95161226902745,Clear,1
-111,5G,9.126086181436479,20.33068825118964,123.19713834527778,Clear,1
-48,5G,0.498860562771967,76.41857571412234,172.02229676643344,Foggy,1
-43,3G,5.17092560600281,116.97238121044957,599.5931795728791,Clear,1
-44,5G,6.836746678991302,99.0724109888418,164.4668428091604,Rainy,1
-64,5G,9.32380993944357,7.200983110681416,200.6370737241799,Rainy,1
-96,5G,6.241675396024838,45.14752540334293,397.3002361504808,Rainy,0
-119,3G,8.057176836516451,111.06996110283262,179.90701896412747,Rainy,1
-57,3G,0.9288768846689491,60.36524970684257,133.40352938051754,Clear,0
-86,3G,3.920801158275581,79.4534190969815,99.38912605651122,Foggy,1
-114,5G,3.8020766313427683,109.51192147096685,191.04618569153635,Rainy,1
-103,3G,8.874253342911604,104.85536285038567,68.01983532912024,Rainy,1
-54,5G,1.598574595506422,60.218445064861314,16.094718916795824,Foggy,1
-79,2G,1.6036731061326397,52.51755631891225,483.761809914133,Foggy,1
-82,5G,3.352725683869405,40.76311421755045,87.04749073667305,Rainy,0
-80,4G,0.639213868931692,86.28233317954694,466.70622564006914,Rainy,1
-46,3G,1.9063346024596517,34.438415936585194,479.53777499706257,Foggy,1
-97,3G,9.655575421602778,29.986512771708014,325.0621181658997,Rainy,1
-61,4G,4.339021004685011,42.74998735245361,189.2607651962061,Rainy,0
-75,5G,6.35699016338212,21.265806825455044,91.29447658118363,Clear,0
-102,2G,7.288501467511906,83.41437791349207,443.39903849899446,Foggy,1
-53,4G,3.732917929371285,73.94887791967348,362.8252566591627,Clear,0
-79,4G,1.5575480366641181,57.94542409390123,394.9948066136707,Clear,0
-89,5G,2.1451520605956302,46.83909351138656,10.158108457852968,Foggy,1
-82,3G,3.2013381181480427,109.08750514760779,556.8726243461556,Clear,1
